ProgramName|ageLimit|ProgramDescription|programCategory|timeStart|timeEnd|duration|Date|channelNameURL
Harry i wiaderko pełne dinozaurów|0||Serial animowany|17:30|17:41|0|2016-07-01|jim_jam
Harry i wiaderko pełne dinozaurów|0||Serial animowany|17:41|17:55|0|2016-07-01|jim_jam
Miś Uszatek|0||Serial animowany|17:55|18:05|0|2016-07-01|jim_jam
Miś Uszatek|0||Serial animowany|18:05|18:15|0|2016-07-01|jim_jam
Chmurkowe opowieści|0||Serial dla dzieci|18:15|18:25|0|2016-07-01|jim_jam
Chmurkowe opowieści|0||Serial dla dzieci|18:25|18:35|0|2016-07-01|jim_jam
Chmurkowe opowieści|0||Serial dla dzieci|18:35|18:50|0|2016-07-01|jim_jam
Usypianki|0||Serial dla dzieci|18:50|18:58|0|2016-07-01|jim_jam
DJ Miki|0||0|18:58|19:00|0|2016-07-01|jim_jam
Artur|0||Serial animowany|19:00|19:13|0|2016-07-01|jim_jam
Artur|0||Serial animowany|19:13|19:30|0|2016-07-01|jim_jam
Ćwierkające historie|0||Serial animowany|19:30|19:41|0|2016-07-01|jim_jam
Ćwierkające historie|0||Serial animowany|19:41|19:55|0|2016-07-01|jim_jam
Messy jedzie do Okido|0||Serial animowany|19:55|20:06||2016-07-01|jim_jam
Messy jedzie do Okido|0||Serial animowany|20:06|20:20||2016-07-01|jim_jam
Maciuś i Kiciuś|0||Serial animowany|20:20|20:27|0|2016-07-01|jim_jam
Maciuś i Kiciuś|0||Serial animowany|20:27|20:35|0|2016-07-01|jim_jam
DJ Miki|0||0|20:35|20:40|0|2016-07-01|jim_jam
Strażnicy miasta|0||Serial animowany|20:40|20:55|0|2016-07-01|jim_jam
Strażnicy miasta|0||Serial animowany|20:55|21:10|0|2016-07-01|jim_jam
Bob Budowniczy|0||Serial animowany|21:10|21:20|0|2016-07-01|jim_jam
Tomek i przyjaciele|0||Serial dla dzieci|21:20|21:35|0|2016-07-01|jim_jam
Pingu|0||Serial animowany|21:35|21:40|0|2016-07-01|jim_jam
Pingu|0||Serial animowany|21:40|21:45|0|2016-07-01|jim_jam
Roztańczona Angelina|0||Serial animowany|21:45|22:00|5|2016-07-01|jim_jam
Florka|0||0|22:00|22:11|0|2016-07-01|jim_jam
Florka|0||0|22:11|22:25|0|2016-07-01|jim_jam
Mr. Toti|0||Serial animowany|22:25|22:35|0|2016-07-01|jim_jam
Mr. Toti|0||Serial animowany|22:35|22:45|0|2016-07-01|jim_jam
Harry i wiaderko pełne dinozaurów|0||Serial animowany|22:45|22:56|0|2016-07-01|jim_jam
Harry i wiaderko pełne dinozaurów|0||Serial animowany|22:56|23:10|0|2016-07-01|jim_jam
Maciuś i Kiciuś|0||Serial animowany|23:10|23:15|0|2016-07-01|jim_jam
Maciuś i Kiciuś|0||Serial animowany|23:15|23:25|0|2016-07-01|jim_jam
Ćwierkające historie|0||Serial animowany|23:25|23:36|0|2016-07-01|jim_jam
Ćwierkające historie|0||Serial animowany|23:36|23:50|0|2016-07-01|jim_jam
Strażnicy miasta|0||Serial animowany|23:50|0:05|0|2016-07-01|jim_jam
Strażnicy miasta|0||Serial animowany|0:05|0:20|0|2016-07-01|jim_jam
Bob Budowniczy|0||Serial animowany|0:20|0:30|0|2016-07-01|jim_jam
Tomek i przyjaciele|0||Serial dla dzieci|0:30|0:45|0|2016-07-01|jim_jam
Pingu|0||Serial animowany|0:45|0:50|0|2016-07-01|jim_jam
Pingu|0||Serial animowany|0:50|1:00|0|2016-07-01|jim_jam
Barney i przyjaciele|0||Serial dla dzieci|1:00|1:25|0|2016-07-01|jim_jam
Barney i przyjaciele|0||Serial dla dzieci|1:25|1:55|0|2016-07-01|jim_jam
Roztańczona Angelina|0||Serial animowany|1:55|2:10|5|2016-07-01|jim_jam
Florka|0||0|2:10|2:21|0|2016-07-01|jim_jam
Florka|0||0|2:21|2:35|0|2016-07-01|jim_jam
TO! Disco|12||0|5:05|8:00|0|2016-07-07|itv
EzoTV|16||0|8:00|9:15|0|2016-07-07|itv
TO! Disco|12||0|9:15|0|0|2016-07-07|itv
TO! Discostacja|12||0|11:00|14:00|0|2016-07-07|itv
TO! Disco|12||0|14:00|14:25|0|2016-07-07|itv
TO! FoToTerapia|12||0|14:25|15:00|0|2016-07-07|itv
TO! Disco|12||0|15:00|17:30|0|2016-07-07|itv
TO! Podróże|12||0|17:30|18:30|0|2016-07-07|itv
TO! Do garów|12||0|18:30|19:30|0|2016-07-07|itv
EzoTV|16||0|19:30|23:30|0|2016-07-07|itv
HotTV|18||0|23:30|5:05|0|2016-07-07|itv
TO! Disco|12||0|5:05|0|0|2016-07-07|itv
Znajome kształty|0||Serial dla dzieci|5:55|6:05|0|2016-07-02|jim_jam
Hugo, co to znaczy?|0||Serial dla dzieci|6:05|6:10|0|2016-07-02|jim_jam
Hugo, co to znaczy?|0||Serial dla dzieci|6:10|0|0|2016-07-02|jim_jam
Hugo, co to znaczy?|0||Serial dla dzieci|6:15|6:20|0|2016-07-02|jim_jam
Pingu|0||Serial animowany|6:20|6:25|0|2016-07-02|jim_jam
Pingu|0||Serial animowany|6:25|6:30|0|2016-07-02|jim_jam
Noksu|0||Serial animowany|6:30|6:35|5|2016-07-02|jim_jam
Noksu|0||Serial animowany|6:35|6:40|5|2016-07-02|jim_jam
Harry i wiaderko pełne dinozaurów|0||Serial animowany|6:40|6:51|0|2016-07-02|jim_jam
Harry i wiaderko pełne dinozaurów|0||Serial animowany|6:51|7:05|0|2016-07-02|jim_jam
Maciuś i Kiciuś|0||Serial animowany|7:05|7:12|0|2016-07-02|jim_jam
Maciuś i Kiciuś|0||Serial animowany|7:12|7:20|0|2016-07-02|jim_jam
Artur|0||Serial animowany|7:20|7:35|0|2016-07-02|jim_jam
Messy jedzie do Okido|0||Serial animowany|7:35|7:46||2016-07-02|jim_jam
Messy jedzie do Okido|0||Serial animowany|7:46|8:00||2016-07-02|jim_jam
To Timmy|0||Serial animowany|8:00|8:10|0|2016-07-02|jim_jam
To Timmy|0||Serial animowany|8:10|8:25|0|2016-07-02|jim_jam
Śpiewaj z Polsat Jim Jam|0||0|8:25|8:30|0|2016-07-02|jim_jam
Bob Budowniczy: Skuter rusza na ratunek|0||0|8:30|8:55|0|2016-07-02|jim_jam
Ćwierkające historie|0||Serial animowany|8:55|9:05|0|2016-07-02|jim_jam
Ćwierkające historie|0||Serial animowany|9:05|9:20|0|2016-07-02|jim_jam
Krecik Boj|0||Serial animowany|9:20|9:31|0|2016-07-02|jim_jam
Krecik Boj|0||Serial animowany|9:31|9:45|0|2016-07-02|jim_jam
Nouky i przyjaciele|0||Serial animowany|9:45|9:50|0|2016-07-02|jim_jam
Nouky i przyjaciele|0||Serial animowany|9:50|10:00|0|2016-07-02|jim_jam
To Timmy|0||Serial animowany|10:00|10:10|0|2016-07-02|jim_jam
Krecik Boj|0||Serial animowany|10:10|10:25|0|2016-07-02|jim_jam
Roztańczona Angelina|0||Serial animowany|10:25|10:40|5|2016-07-02|jim_jam
Tomek i przyjaciele|0||Serial dla dzieci|10:40|10:50|0|2016-07-02|jim_jam
Kit i Kate|0||Serial animowany|10:50|10:55|0|2016-07-02|jim_jam
Pingu|0||Serial animowany|10:55|11:00|0|2016-07-02|jim_jam
Wielka dżungla|0||Serial dla dzieci|11:00|11:15|0|2016-07-02|jim_jam
Snapatusie|0||Serial dla dzieci|11:15|11:40|0|2016-07-02|jim_jam
Krecik Boj|0||Serial animowany|11:40|11:55|0|2016-07-02|jim_jam
Gombby na Zielonej Wyspie|0||Serial dla dzieci|11:55|12:10|0|2016-07-02|jim_jam
Strażak Sam|0||Serial dla dzieci|12:10|12:20|0|2016-07-02|jim_jam
Bob Budowniczy|0||Serial animowany|12:20|12:30|0|2016-07-02|jim_jam
Harry i wiaderko pełne dinozaurów|0||Serial animowany|12:30|12:45|0|2016-07-02|jim_jam
Jarmies|0||Serial dla dzieci|12:45|13:00|0|2016-07-02|jim_jam
Bob Budowniczy|0||Serial animowany|13:00|13:15|0|2016-07-02|jim_jam
Pingu|0||Serial animowany|13:15|13:20|0|2016-07-02|jim_jam
Pingu|0||Serial animowany|13:20|13:25|0|2016-07-02|jim_jam
Barney i przyjaciele|0||Serial dla dzieci|13:25|13:55|0|2016-07-02|jim_jam
Noksu|0||Serial animowany|13:55|14:00|5|2016-07-02|jim_jam
Noksu|0||Serial animowany|14:00|14:05|5|2016-07-02|jim_jam
Nouky i przyjaciele|0||Serial animowany|14:05|14:10|0|2016-07-02|jim_jam
Nouky i przyjaciele|0||Serial animowany|14:10|14:20|0|2016-07-02|jim_jam
Krecik Boj|0||Serial animowany|14:20|14:31|0|2016-07-02|jim_jam
Krecik Boj|0||Serial animowany|14:31|14:45|0|2016-07-02|jim_jam
Kit i Kate|0||Serial animowany|14:45|14:50|0|2016-07-02|jim_jam
Kit i Kate|0||Serial animowany|14:50|15:00|0|2016-07-02|jim_jam
Artur|0||Serial animowany|15:00|15:11|0|2016-07-02|jim_jam
Artur|0||Serial animowany|15:11|15:25|0|2016-07-02|jim_jam
Piesek Bali|0||Serial animowany|15:25|15:36|0|2016-07-02|jim_jam
Piesek Bali|0||Serial animowany|15:36|15:50|0|2016-07-02|jim_jam
Zabawkowy kącik Rufusa Kłopotka|0||Program dla dzieci|15:50|15:55|0|2016-07-02|jim_jam
Zabawkowy kącik Rufusa Kłopotka|0||Program dla dzieci|15:55|16:00|0|2016-07-02|jim_jam
Bob Budowniczy: Skuter rusza na ratunek|0||0|16:00|16:25|0|2016-07-02|jim_jam
Harry i wiaderko pełne dinozaurów|0||Serial animowany|16:25|16:36|0|2016-07-02|jim_jam
Harry i wiaderko pełne dinozaurów|0||Serial animowany|16:36|16:50|0|2016-07-02|jim_jam
Ćwierkające historie|0||Serial animowany|16:50|17:00|0|2016-07-02|jim_jam
Ćwierkające historie|0||Serial animowany|17:00|17:15|0|2016-07-02|jim_jam
Kit i Kate|0||Serial animowany|17:15|17:20|0|2016-07-02|jim_jam
Kit i Kate|0||Serial animowany|17:20|17:30|0|2016-07-02|jim_jam
Messy jedzie do Okido|0||Serial animowany|17:30|17:41||2016-07-02|jim_jam
Messy jedzie do Okido|0||Serial animowany|17:41|17:55||2016-07-02|jim_jam
Miś Uszatek|0||Serial animowany|17:55|18:05|0|2016-07-02|jim_jam
Miś Uszatek|0||Serial animowany|18:05|18:15|0|2016-07-02|jim_jam
Chmurkowe opowieści|0||Serial dla dzieci|18:15|18:25|0|2016-07-02|jim_jam
Chmurkowe opowieści|0||Serial dla dzieci|18:25|18:35|0|2016-07-02|jim_jam
Chmurkowe opowieści|0||Serial dla dzieci|18:35|18:50|0|2016-07-02|jim_jam
Usypianki|0||Serial dla dzieci|18:50|18:58|0|2016-07-02|jim_jam
DJ Miki|0||0|18:58|19:00|0|2016-07-02|jim_jam
Artur|0||Serial animowany|19:00|19:13|0|2016-07-02|jim_jam
Artur|0||Serial animowany|19:13|19:25|0|2016-07-02|jim_jam
Ćwierkające historie|0||Serial animowany|19:25|19:35|0|2016-07-02|jim_jam
Ćwierkające historie|0||Serial animowany|19:35|19:50|0|2016-07-02|jim_jam
Piesek Bali|0||Serial animowany|19:50|20:03|0|2016-07-02|jim_jam
Piesek Bali|0||Serial animowany|20:03|20:20|0|2016-07-02|jim_jam
Florka|0||0|20:20|20:31|0|2016-07-02|jim_jam
Florka|0||0|20:31|20:45|0|2016-07-02|jim_jam
Mr. Toti|0||Serial animowany|20:45|20:53|0|2016-07-02|jim_jam
Mr. Toti|0||Serial animowany|20:53|21:05|0|2016-07-02|jim_jam
Messy jedzie do Okido|0||Serial animowany|21:05|21:16||2016-07-02|jim_jam
Messy jedzie do Okido|0||Serial animowany|21:16|21:30||2016-07-02|jim_jam
Krecik Boj|0||Serial animowany|21:30|21:41|0|2016-07-02|jim_jam
Krecik Boj|0||Serial animowany|21:41|21:55|0|2016-07-02|jim_jam
Artur|0||Serial animowany|21:55|22:06|0|2016-07-02|jim_jam
Artur|0||Serial animowany|22:06|22:20|0|2016-07-02|jim_jam
Piesek Bali|0||Serial animowany|22:20|22:31|0|2016-07-02|jim_jam
Piesek Bali|0||Serial animowany|22:31|22:45|0|2016-07-02|jim_jam
Harry i wiaderko pełne dinozaurów|0||Serial animowany|22:45|22:56|0|2016-07-02|jim_jam
Harry i wiaderko pełne dinozaurów|0||Serial animowany|22:56|23:10|0|2016-07-02|jim_jam
Maciuś i Kiciuś|0||Serial animowany|23:10|23:17|0|2016-07-02|jim_jam
Maciuś i Kiciuś|0||Serial animowany|23:17|23:25|0|2016-07-02|jim_jam
Ćwierkające historie|0||Serial animowany|23:25|23:35|0|2016-07-02|jim_jam
Ćwierkające historie|0||Serial animowany|23:35|23:50|0|2016-07-02|jim_jam
Strażnicy miasta|0||Serial animowany|23:50|0:05|0|2016-07-02|jim_jam
Strażnicy miasta|0||Serial animowany|0:05|0:20|0|2016-07-02|jim_jam
Bob Budowniczy|0||Serial animowany|0:20|0:30|0|2016-07-02|jim_jam
Tomek i przyjaciele|0||Serial dla dzieci|0:30|0:45|0|2016-07-02|jim_jam
Pingu|0||Serial animowany|0:45|0:50|0|2016-07-02|jim_jam
Pingu|0||Serial animowany|0:50|1:00|0|2016-07-02|jim_jam
Barney i przyjaciele|0||Serial dla dzieci|1:00|1:25|0|2016-07-02|jim_jam
Barney i przyjaciele|0||Serial dla dzieci|1:25|1:55|0|2016-07-02|jim_jam
Roztańczona Angelina|0||Serial animowany|1:55|2:10|5|2016-07-02|jim_jam
Florka|0||0|2:10|2:21|0|2016-07-02|jim_jam
Florka|0||0|2:21|2:35|0|2016-07-02|jim_jam
Mr. Toti|0||Serial animowany|2:35|2:45|0|2016-07-02|jim_jam
Mr. Toti|0||Serial animowany|2:45|2:55|0|2016-07-02|jim_jam
To Timmy|0||Serial animowany|2:55|3:05|0|2016-07-02|jim_jam
To Timmy|0||Serial animowany|3:05|3:20|0|2016-07-02|jim_jam
Chmurkowe opowieści|0||Serial dla dzieci|3:20|3:30|0|2016-07-02|jim_jam
Chmurkowe opowieści|0||Serial dla dzieci|3:30|3:40|0|2016-07-02|jim_jam
Chmurkowe opowieści|0||Serial dla dzieci|3:40|3:45|0|2016-07-02|jim_jam
Artur|0||Serial animowany|3:45|4:00|0|2016-07-02|jim_jam
Artur|0||Serial animowany|4:00|4:15|0|2016-07-02|jim_jam
Czas na zabawę|0||Serial dla dzieci|4:15|4:20|0|2016-07-02|jim_jam
Czas na zabawę|0||Serial dla dzieci|4:20|4:25|0|2016-07-02|jim_jam
DJ Miki|0||0|4:25|4:30|0|2016-07-02|jim_jam
W obronie honoru|12||Telenowela|6:00|6:50|0|2016-07-05|itvn
Rozmowy w toku|12||Talk show|6:50|7:30|0|2016-07-05|itvn
Julia|12||Serial obyczajowy|7:30|0|0|2016-07-05|itvn
Trzy róże Ewy|12||Serial obyczajowy|7:55|9:30|0|2016-07-05|itvn
Prawo Agaty|12||Serial obyczajowy|9:30|10:15|0|2016-07-05|itvn
Wybrzeża Irlandii|12||Serial dokumentalny|10:15|11:05|0|2016-07-05|itvn
Szpital|12||Serial fabularno-dokumentalny|11:05|11:50|0|2016-07-05|itvn
Na Wspólnej|12||Serial obyczajowy|11:50|12:15|0|2016-07-05|itvn
Mam talent|12||Rozrywka|12:15|13:30|0|2016-07-05|itvn
Doradca smaku|12||Magazyn kulinarny|13:30|13:35|0|2016-07-05|itvn
W niewoli przeszłości|12||Telenowela|13:35|14:25|50|2016-07-05|itvn
Serwis pogodowy|0||0|14:25|14:30|0|2016-07-05|itvn
Serwis pogodowy|0||0|14:30|14:32|0|2016-07-05|itvn
Serwis pogodowy|0||0|14:32|14:35|0|2016-07-05|itvn
Serwis pogodowy|0||0|14:35|14:37|0|2016-07-05|itvn
Serwis pogodowy|0||0|14:37|14:40|0|2016-07-05|itvn
Sąd rodzinny|12||Serial fabularno-dokumentalny|14:40|15:25|55|2016-07-05|itvn
Wszystko co chcielibyście wiedzieć o samochodach|12||0|15:25|15:50|0|2016-07-05|itvn
W obronie honoru|12||Telenowela|15:50|16:35|0|2016-07-05|itvn
Ukryta prawda|12||Serial fabularno-dokumentalny|16:35|17:20|0|2016-07-05|itvn
Sekrety artystów|12||Serial dokumentalny|17:20|18:10|0|2016-07-05|itvn
Szpital|12||Serial fabularno-dokumentalny|18:10|19:00|0|2016-07-05|itvn
Fakty|12||Wiadomości|19:00|19:35|0|2016-07-05|itvn
Sport|0||Wiadomości sportowe|19:35|19:45|5|2016-07-05|itvn
Pogoda|0||Pogoda|19:45|19:50|2|2016-07-05|itvn
Uwaga!|12||Magazyn reporterów|19:50|20:10|0|2016-07-05|itvn
Na Wspólnej|12||Serial obyczajowy|20:10|20:35|0|2016-07-05|itvn
Ten moment|12||Serial fabularno-dokumentalny|20:35|21:00|0|2016-07-05|itvn
Afera fryzjera|12||Reality show|21:00|21:35|0|2016-07-05|itvn
Sekrety lekarzy|12||Reality show|21:35|22:20|0|2016-07-05|itvn
Kuba Wojewódzki|16||Talk show|22:20|23:05|0|2016-07-05|itvn
Przepis na życie|12||Serial obyczajowy|23:05|23:50|0|2016-07-05|itvn
Doradca smaku|12||Magazyn kulinarny|23:50|0:00|0|2016-07-05|itvn
W obronie honoru|12||Telenowela|0:00|0:45|0|2016-07-05|itvn
Rozmowy w toku|12||Talk show|0:45|1:25|0|2016-07-05|itvn
Sekrety artystów|12||Serial dokumentalny|1:25|2:15|0|2016-07-05|itvn
Szpital|12||Serial fabularno-dokumentalny|2:15|3:00|0|2016-07-05|itvn
Fakty|12||Wiadomości|3:00|3:25|0|2016-07-05|itvn
Sport|0||Wiadomości sportowe|3:25|3:30|5|2016-07-05|itvn
Pogoda|0||Pogoda|3:30|3:35|2|2016-07-05|itvn
Uwaga!|12||Magazyn reporterów|3:35|3:55|0|2016-07-05|itvn
Miasto kobiet|12||Talk show|3:55|4:40|0|2016-07-05|itvn
Serwis pogodowy|0||0|4:40|4:42|0|2016-07-05|itvn
Serwis pogodowy|0||0|4:42|4:45|0|2016-07-05|itvn
Serwis pogodowy|0||0|4:45|4:47|0|2016-07-05|itvn
Serwis pogodowy|0||0|4:47|4:50|0|2016-07-05|itvn
Ten moment|12||Serial fabularno-dokumentalny|4:50|5:15|0|2016-07-05|itvn
Sąd rodzinny|12||Serial fabularno-dokumentalny|5:15|0|55|2016-07-05|itvn
W obronie honoru|12||Telenowela|6:00|6:50|0|2016-07-04|itvn
Rozmowy w toku|12||Talk show|6:50|7:30|0|2016-07-04|itvn
Julia|12||Serial obyczajowy|7:30|0|0|2016-07-04|itvn
Trzy róże Ewy|12||Serial obyczajowy|7:55|9:30|0|2016-07-04|itvn
Prawo Agaty|12||Serial obyczajowy|9:30|10:15|0|2016-07-04|itvn
Wybrzeża Irlandii|12||Serial dokumentalny|10:15|11:05|0|2016-07-04|itvn
Szpital|12||Serial fabularno-dokumentalny|11:05|11:50|0|2016-07-04|itvn
Nowy gadżet|12||Rozrywka|11:50|12:15|0|2016-07-04|itvn
Kuchenne rewolucje|12||Reality show|12:15|13:00|0|2016-07-04|itvn
Sablewskiej sposób na modę|12||Magazyn|13:00|13:35|0|2016-07-04|itvn
W niewoli przeszłości|12||Telenowela|13:35|14:25|50|2016-07-04|itvn
Serwis pogodowy|0||0|14:25|14:30|0|2016-07-04|itvn
Serwis pogodowy|0||0|14:30|14:32|0|2016-07-04|itvn
Serwis pogodowy|0||0|14:32|14:35|0|2016-07-04|itvn
Serwis pogodowy|0||0|14:35|14:37|0|2016-07-04|itvn
Serwis pogodowy|0||0|14:37|14:40|0|2016-07-04|itvn
Sąd rodzinny|12||Serial fabularno-dokumentalny|14:40|15:25|55|2016-07-04|itvn
Klinika urody|12||Magazyn|15:25|15:50|0|2016-07-04|itvn
W obronie honoru|12||Telenowela|15:50|16:35|0|2016-07-04|itvn
Ukryta prawda|12||Serial fabularno-dokumentalny|16:35|17:20|0|2016-07-04|itvn
Wybrzeża Irlandii|12||Serial dokumentalny|17:20|18:10|0|2016-07-04|itvn
Szpital|12||Serial fabularno-dokumentalny|18:10|19:00|0|2016-07-04|itvn
Fakty|12||Wiadomości|19:00|19:35|0|2016-07-04|itvn
Sport|0||Wiadomości sportowe|19:35|19:45|5|2016-07-04|itvn
Pogoda|0||Pogoda|19:45|19:50|2|2016-07-04|itvn
Uwaga!|12||Magazyn reporterów|19:50|20:10|0|2016-07-04|itvn
Na Wspólnej|12||Serial obyczajowy|20:10|20:35|0|2016-07-04|itvn
Ten moment|12||Serial fabularno-dokumentalny|20:35|21:00|0|2016-07-04|itvn
Automaniak|12||Magazyn motoryzacyjny|21:00|21:35|0|2016-07-04|itvn
Mam talent|12||Rozrywka|21:35|22:50|0|2016-07-04|itvn
Wiem, co jem|12||Magazyn|22:50|23:15|0|2016-07-04|itvn
Candice Renoir|16||Serial kryminalny|23:15|0:00|0|2016-07-04|itvn
W obronie honoru|12||Telenowela|0:00|0:45|0|2016-07-04|itvn
Rozmowy w toku|12||Talk show|0:45|1:25|0|2016-07-04|itvn
Wybrzeża Irlandii|12||Serial dokumentalny|1:25|2:15|0|2016-07-04|itvn
Szpital|12||Serial fabularno-dokumentalny|2:15|3:00|0|2016-07-04|itvn
Fakty|12||Wiadomości|3:00|3:25|0|2016-07-04|itvn
Sport|0||Wiadomości sportowe|3:25|3:30|5|2016-07-04|itvn
Pogoda|0||Pogoda|3:30|3:35|2|2016-07-04|itvn
Uwaga!|12||Magazyn reporterów|3:35|3:55|0|2016-07-04|itvn
Miasto kobiet|12||Talk show|3:55|4:40|0|2016-07-04|itvn
Serwis pogodowy|0||0|4:40|4:42|0|2016-07-04|itvn
Serwis pogodowy|0||0|4:42|4:45|0|2016-07-04|itvn
Serwis pogodowy|0||0|4:45|4:47|0|2016-07-04|itvn
Serwis pogodowy|0||0|4:47|4:50|0|2016-07-04|itvn
Ten moment|12||Serial fabularno-dokumentalny|4:50|5:15|0|2016-07-04|itvn
Sąd rodzinny|12||Serial fabularno-dokumentalny|5:15|0|55|2016-07-04|itvn
TO! Disco|12||0|5:05|8:00|0|2016-07-06|itv
EzoTV|16||0|8:00|9:15|0|2016-07-06|itv
TO! Disco|12||0|9:15|0|0|2016-07-06|itv
TO! Discostacja|12||0|11:00|12:00|0|2016-07-06|itv
TO! Do garów|12||0|12:00|13:00|0|2016-07-06|itv
TO! Discostacja|12||0|13:00|14:00|0|2016-07-06|itv
TO! Disco|12||0|14:00|15:00|0|2016-07-06|itv
TO! FoToTerapia|12||0|15:00|15:25|0|2016-07-06|itv
TO! Disco|12||0|15:25|17:30|0|2016-07-06|itv
TO! Podróże|12||0|17:30|18:30|0|2016-07-06|itv
TO! Metamorfozy|12||0|18:30|19:30|0|2016-07-06|itv
EzoTV|16||0|19:30|23:30|0|2016-07-06|itv
HotTV|18||0|23:30|5:05|0|2016-07-06|itv
TO! Disco|12||0|5:05|0|0|2016-07-06|itv
W obronie honoru|12||Telenowela|6:00|6:50|0|2016-07-01|itvn
Rozmowy w toku|12||Talk show|6:50|7:30|0|2016-07-01|itvn
Julia|12||Serial obyczajowy|7:30|0|0|2016-07-01|itvn
Syn ojca narodów|12||Serial obyczajowy|7:55|8:50|0|2016-07-01|itvn
Syn ojca narodów|12||Serial obyczajowy|8:50|9:45|0|2016-07-01|itvn
Najlepsze premiery motoryzacyjne|12||0|9:45|10:10|0|2016-07-01|itvn
Sekrety artystów|12||Serial dokumentalny|10:10|11:00|0|2016-07-01|itvn
Szpital|12||Serial fabularno-dokumentalny|11:00|11:45|0|2016-07-01|itvn
Na Wspólnej|12||Serial obyczajowy|11:45|12:10|0|2016-07-01|itvn
Lekarze|12||Serial obyczajowy|12:10|12:55|0|2016-07-01|itvn
Automaniak|12||Magazyn motoryzacyjny|12:55|13:30|0|2016-07-01|itvn
W niewoli przeszłości|12||Telenowela|13:30|14:20|50|2016-07-01|itvn
Serwis pogodowy|0||0|14:20|14:25|0|2016-07-01|itvn
Serwis pogodowy|0||0|14:25|14:27|0|2016-07-01|itvn
Serwis pogodowy|0||0|14:27|14:30|0|2016-07-01|itvn
Serwis pogodowy|0||0|14:30|14:35|0|2016-07-01|itvn
Serwis pogodowy|0||0|14:35|14:40|0|2016-07-01|itvn
Sąd rodzinny|12||Serial fabularno-dokumentalny|14:40|15:25|55|2016-07-01|itvn
Szczypta smaku|12||Magazyn kulinarny|15:25|15:50|0|2016-07-01|itvn
W obronie honoru|12||Telenowela|15:50|16:35|0|2016-07-01|itvn
Ukryta prawda|12||Serial fabularno-dokumentalny|16:35|17:20|0|2016-07-01|itvn
Wybrzeża Irlandii|12||Serial dokumentalny|17:20|18:10|0|2016-07-01|itvn
Szpital|12||Serial fabularno-dokumentalny|18:10|19:00|0|2016-07-01|itvn
Fakty|12||Wiadomości|19:00|19:35|0|2016-07-01|itvn
Sport|0||Wiadomości sportowe|19:35|19:45|5|2016-07-01|itvn
Pogoda|0||Pogoda|19:45|19:50|2|2016-07-01|itvn
Uwaga!|12||Magazyn reporterów|19:50|20:10|0|2016-07-01|itvn
Kochałem ją|12||0|20:10|22:00|0|2016-07-01|itvn
Miłość i zemsta|12||Serial sensacyjny|22:00|23:00|0|2016-07-01|itvn
Superwizjer|16||Magazyn reporterów|23:00|23:25|0|2016-07-01|itvn
Odjazdowe bryki braci Collins|12||Magazyn motoryzacyjny|23:25|0:00|0|2016-07-01|itvn
W obronie honoru|12||Telenowela|0:00|0:45|0|2016-07-01|itvn
Rozmowy w toku|12||Talk show|0:45|1:25|0|2016-07-01|itvn
Wybrzeża Irlandii|12||Serial dokumentalny|1:25|2:15|0|2016-07-01|itvn
Szpital|12||Serial fabularno-dokumentalny|2:15|3:00|0|2016-07-01|itvn
Fakty|12||Wiadomości|3:00|3:25|0|2016-07-01|itvn
Sport|0||Wiadomości sportowe|3:25|3:30|5|2016-07-01|itvn
Pogoda|0||Pogoda|3:30|3:35|2|2016-07-01|itvn
Uwaga!|12||Magazyn reporterów|3:35|3:55|0|2016-07-01|itvn
Miasto kobiet|12||Talk show|3:55|4:40|0|2016-07-01|itvn
Serwis pogodowy|0||0|4:40|4:42|0|2016-07-01|itvn
Serwis pogodowy|0||0|4:42|4:45|0|2016-07-01|itvn
Serwis pogodowy|0||0|4:45|4:47|0|2016-07-01|itvn
Serwis pogodowy|0||0|4:47|4:50|0|2016-07-01|itvn
Kobieta na krańcu świata|12||Cykl reportaży|4:50|5:15|0|2016-07-01|itvn
Sąd rodzinny|12||Serial fabularno-dokumentalny|5:15|0|55|2016-07-01|itvn
Barney i przyjaciele|0||Serial dla dzieci|4:30|4:55|0|2016-07-02|jim_jam
Barney i przyjaciele|0||Serial dla dzieci|4:55|5:25|0|2016-07-02|jim_jam
DJ Miki|0||0|5:25|5:30|0|2016-07-02|jim_jam
Nouky i przyjaciele|0||Serial animowany|5:30|5:35|0|2016-07-02|jim_jam
Nouky i przyjaciele|0||Serial animowany|5:35|5:40|0|2016-07-02|jim_jam
Znajome kształty|0||Serial dla dzieci|5:40|5:47|0|2016-07-02|jim_jam
Znajome kształty|0||Serial dla dzieci|5:47|5:55|0|2016-07-02|jim_jam
Znajome kształty|0||Serial dla dzieci|5:55|0|0|2016-07-02|jim_jam
Florka|0||0|2:21|2:35|0|2016-07-04|jim_jam
Mr. Toti|0||Serial animowany|2:35|2:45|0|2016-07-04|jim_jam
Mr. Toti|0||Serial animowany|2:45|2:55|0|2016-07-04|jim_jam
To Timmy|0||Serial animowany|2:55|3:05|0|2016-07-04|jim_jam
To Timmy|0||Serial animowany|3:05|3:20|0|2016-07-04|jim_jam
Chmurkowe opowieści|0||Serial dla dzieci|3:20|3:30|0|2016-07-04|jim_jam
Chmurkowe opowieści|0||Serial dla dzieci|3:30|3:40|0|2016-07-04|jim_jam
